"locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","footprintWKT","scientificNameID","scientificName","kingdom","phylum","class","order_","family","genus","scientificNameAuthorship","FID"
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",211635,"Amphiroa crassa","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","J.V.Lamouroux, 1824",615
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",373290,"Rhipilia diaphana","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","W.R.Taylor, 1950",616
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",372320,"Gibsmithia dotyi","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Gibsmithia","Kraft & R.W.Ricker, 1984",617
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",144826,"Laurencia minuta","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","Vandermeulen, Garbary & Guiry, 1990",618
"Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass'",-16.23155,179.5314,"WGS84",30,"POINT (179.5314 -16.23155)",211635,"Amphiroa crassa","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","J.V.Lamouroux, 1824",619
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",214306,"Dictyopteris repens","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyopteris","(Okamura) Børgesen, 1924",620
"Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass'",-16.23155,179.5314,"WGS84",30,"POINT (179.5314 -16.23155)",165651,"Acanthella cavernosa","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Acanthella","Dendy, 1922",621
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",143823,"Rhipilia sp. 2","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","Kützing, 1858",622
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",371241,"Halymenia porphyraeformis","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Halymenia","Parkinson, 1980",623
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",131849,"Xestospongia sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Petrosiidae","Xestospongia","de Laubenfels, 1932",624
"Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass'",-16.23155,179.5314,"WGS84",30,"POINT (179.5314 -16.23155)",1365,"Alcyonacea sp.","Animalia","Cnidaria","Anthozoa","Alcyonacea",,,"Lamouroux, 1812",625
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",371262,"Hydrolithon gardineri","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Hydrolithon","(Foslie) Verheij & Prud'homme van Reine, 1993",626
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",377132,"Halimeda heteromorpha","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","N'Yeurt, 2006",627
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",211632,"Amphiroa ephedraea","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","(Lamarck) Decaisne, 1842",628
"Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass'",-16.23155,179.5314,"WGS84",30,"POINT (179.5314 -16.23155)",211627,"Amphiroa tribulus","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","(J.Ellis & Solander) J.V.Lamouroux, 1816",629
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",373430,"Bryopsis vestita","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Bryopsidaceae","Bryopsis","J.Agardh, 1877",630
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",145883,"Valonia macrophysa","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Valonia","Kützing, 1843",631
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",145381,"Lobophora variegata","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Lobophora","(J.V.Lamouroux) Womersley ex E.C.Oliveira, 1977",632
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",613660,"Rhipilia penicilloides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.D.R.N'Yeurt & D.W.Keats, 1997",633
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",144467,"Caulerpa cupressoides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(West) C.Agardh, 1817",634
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",214434,"Corynocystis prostrata","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Corynocystaceae","Corynocystis","Kraft, 1999",635
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island",-16.2853,179.280783,"WGS84",30,"POINT (179.280783 -16.2853)",131761,"Aplysinopsis sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Thorectidae","Aplysinopsis","Lendenfeld, 1888",636
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",145606,"Caulacanthus ustulatus","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Caulacanthaceae","Caulacanthus","(Mertens ex Turner) Kützing, 1843",637
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",169704,"Pseudoceratina verrucosa","Animalia","Porifera","Demospongiae","Verongida","Pseudoceratinidae","Pseudoceratina","Bergquist, 1995",638
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",169849,"Melophlus sp.","Animalia","Porifera","Demospongiae","Astrophorida","Geodiidae","Melophlus","Thiele, 1899",639
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",214254,"Polysiphonia delicatula","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Hollenberg, 1968",640
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",221159,"Caulerpella ambigua","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpella","(Okamura) Prud'homme van Reine & Lokhorst, 1992",641
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",-16.03245,179.3301,"WGS84",30,"POINT (179.3301 -16.03245)",377132,"Halimeda heteromorpha","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","N'Yeurt, 2006",642
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",206099,"Ceratodictyon","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Lomentariaceae","Ceratodictyon","Zanardini, 1878",643
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",371498,"Griffithsia heteromorpha","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Griffithsia","Kützing, 1863",644
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",144782,"Taenioma perpusillum","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Taenioma","(J.Agardh) J.Agardh, 1863",645
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",132286,"Leucetta solida","Animalia","Porifera","Calcarea","Clathrinida","Leucettidae","Leucetta","(Schmidt, 1862)",646
"Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef",-16.56015,179.42605,"WGS84",30,"POINT (179.42605 -16.56015)",143823,"Rhipilia sp. 2","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","Kützing, 1858",647
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",165409,"Thorecta sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Thorectidae","Thorecta","Lendenfeld, 1888",648
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",214054,"Microphyllum borneense","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae","Microphyllum","Weber-van Bosse, 1928",649
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",177509,"Lyngbya majuscula","Bacteria","Cyanobacteria","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Lyngbya","Harvey ex Gomont, 1892",650
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",132286,"Leucetta solida","Animalia","Porifera","Calcarea","Clathrinida","Leucettidae","Leucetta","(Schmidt, 1862)",651
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",214418,"Rhipidosiphon javensis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Rhipidosiphon","Montagne, 1842",652
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",381140,"Cheilosporum spectabile","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Cheilosporum","Harvey ex Grunow, 1874",653
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",211485,"Caulerpa serrulata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1837",654
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",214212,"Herposiphonia delicatula","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Herposiphonia","Hollenberg, 1968",655
"Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend)",-16.246433,179.1299,"WGS84",30,"POINT (179.1299 -16.246433)",166770,"Niphates sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Niphates","Duchassaing & Michelotti, 1864",656
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",373488,"Galaxaura divaricata","Plantae","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Galaxaura","(Linnaeus) Huisman & R.A.Townsend, 1993",657
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",381633,"Neomartensia flabelliformis","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Neomartensia","(Harvey ex J.Agardh) Yoshida & Mikami, 1996",658
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",211523,"Halimeda fragilis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","W.R.Taylor, 1950",659
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",165651,"Acanthella cavernosa","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Acanthella","Dendy, 1922",660
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",131751,"Ircinia sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Nardo, 1833",661
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",214186,"Hypoglossum simulans","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Hypoglossum","M.J.Wynne, I.R.Price & D.L.Ballantine, 1989",662
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",165651,"Acanthella cavernosa","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Acanthella","Dendy, 1922",663
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",165705,"Stylissa carteri","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Stylissa","(Dendy, 1889)",664
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",371208,"Dudresnaya capricornica","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Dudresnaya","Robins & Kraft, 1985",665
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",144252,"Rhodymenia sp. 3","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae","Rhodymenia","Greville, 1830",666
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",165705,"Stylissa carteri","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Stylissa","(Dendy, 1889)",667
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",144223,"Plocamium sp.","Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","J.V.Lamouroux, 1813",668
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",145301,"Dasycladus cf. vermicularis","Plantae","Chlorophyta","Ulvophyceae","Dasycladales","Dasycladaceae","Dasycladus","(Scopoli) Krasser, 1898",669
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",144208,"Ganonema sp.","Plantae","Rhodophyta","Florideophyceae","Nemaliales","Liagoraceae","Ganonema","K.-C.Fan & Yung-C.Wang, 1974",670
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",372330,"Dasyphila plumarioides","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Dasyphila","Yendo, 1920",671
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",211478,"Caulerpa sedoides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","C.Agardh, 1817",672
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",144096,"Asteronema sp.","Chromista","Ochrophyta","Phaeophyceae","Scytothamnales","Asteronemataceae","Asteronema","Delépine & Asensi, 1975",673
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",371241,"Halymenia porphyraeformis","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Halymenia","Parkinson, 1980",674
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",132022,"Chondrosia sp.","Animalia","Porifera","Demospongiae","Chondrosida","Chondrosiidae","Chondrosia","Nardo, 1847",675
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",377132,"Halimeda heteromorpha","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","N'Yeurt, 2006",676
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",373800,"Antithamnionella breviramosa","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Antithamnionella","(E.Y.Dawson) Wollaston, 1970",677
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",169616,"Aplysinella sp.","Animalia","Porifera","Demospongiae","Verongida","Aplysinellidae","Aplysinella","Bergquist, 1980",678
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",143823,"Rhipilia sp. 2","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","Kützing, 1858",679
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",372320,"Gibsmithia dotyi","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Gibsmithia","Kraft & R.W.Ricker, 1984",680
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",143823,"Rhipilia sp. 1","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","Kützing, 1858",681
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",211702,"Ceramium marshallense","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Ceramium","E.Y.Dawson, 1957",682
"Nagelelevu Lagoon' Outer slope north of Ngelelevu Island",-16.081117,179.166283,"WGS84",30,"POINT (179.166283 -16.081117)",168716,"Diacarnus spinipoculum","Animalia","Porifera","Demospongiae","Poecilosclerida","Podospongiidae","Diacarnus","(Carter, 1879)",683
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",373110,"Nitophyllum adhaerens","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Nitophyllum","M.J.Wynne, 1997",684
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",144472,"Caulerpa racemosa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1873",685
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",144477,"Caulerpa webbiana","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Montagne, 1837",686
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",145017,"Microdictyon umbilicatum","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Anadyomenaceae","Microdictyon","(Velley) Zanardini, 1862",687
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",214025,"Champia compressa","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Champiaceae","Champia","Harvey, 1838",688
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",372306,"Halimeda minima","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","(W.R.Taylor) Hillis-Colinvaux, 1968",689
